state,year,xit,xt,xi,treated,post,treatedpost,y
Hawaii,1998,2.842056494378404,19.938088289423277,2.379639483,0,0,0,-1109.2266177059887
Hawaii,1999,3.3285451730552293,20.194037336260084,2.379639483,0,0,0,-1132.642513878156
Hawaii,2000,3.033684235288324,20.61952899898762,2.379639483,0,1,0,-1130.0626351924377
Hawaii,2001,3.3893900647225683,20.80529302107949,2.379639483,0,1,0,-1156.5286191616551
Hawaii,2002,3.594814813685647,21.7920827219804,2.379639483,0,1,0,-1196.0212448582924
Hawaii,2003,3.945135039520761,21.234603648431737,2.379639483,0,1,0,-1290.410344642664
Hawaii,2004,3.401615754873065,25.16895596533851,2.379639483,0,1,0,-1234.6372755888692
Hawaii,2005,3.4369536823998756,24.70796199830499,2.379639483,0,1,0,-1294.421043979603
Hawaii,2006,2.86031811872767,22.87689141679665,2.379639483,0,1,0,-1391.1966666820788
Hawaii,2007,3.648712889547601,24.097115164700924,2.379639483,0,1,0,-1356.4369849629986
Hawaii,2008,3.4677325038276106,24.533344646376783,2.379639483,0,1,0,-1342.130768657645
Hawaii,2009,3.3900825799806165,26.279965118336317,2.379639483,0,1,0,-1392.983713566471
Hawaii,2010,3.7719198918503625,25.91663093352817,2.379639483,0,1,0,-1462.2616592344186
Idaho,1961,-1.521808939352861,0.9395243534477874,1.497676547,0,0,0,-97.6475857654026
Idaho,1962,-1.041695027998185,1.76982251051672,1.497676547,0,0,0,-97.11280566385696
Idaho,1963,-0.9999010916455202,4.058708314149124,1.497676547,0,0,0,-75.5648634257312
Idaho,1964,-0.7458181323899045,3.070508391424576,1.497676547,0,0,0,-127.46530141368336
Idaho,1965,1.6623942586153784,3.629287735160946,1.497676547,0,0,0,-119.91217697685632
Idaho,1966,4.522459943972546,5.715064986883281,1.497676547,0,0,0,-136.389701843823
Idaho,1967,-1.8141197471004915,4.960916205989203,1.497676547,0,0,0,-173.76228723362632
Idaho,1968,5.3518288871133475,3.734938765393466,1.497676547,0,0,0,-187.87761259362705
Idaho,1969,8.969062212190764,4.813147148106474,1.497676547,0,0,0,-270.28474769783196
Idaho,1970,11.925297242013752,5.554338029900042,1.497676547,0,0,0,-234.77952742438987
Idaho,1971,10.341002843531792,7.724081797439462,1.497676547,0,0,0,-272.01332238018284
Idaho,1972,9.323786316804268,7.359813827057364,1.497676547,0,0,0,-304.2803405656707
Idaho,1973,2.5792714922201543,7.9007714505940525,1.497676547,0,0,0,-385.2966127393274
Idaho,1974,6.49342547607785,8.110682715945119,1.497676547,0,0,0,-348.39063904045594
Idaho,1975,7.82094221570638,7.944158865245925,1.497676547,0,0,0,-357.8382880969999
Idaho,1976,11.529369522733411,10.786913136803078,1.497676547,0,0,0,-450.43201312391847
Idaho,1977,9.73006274991147,9.99785047822924,1.497676547,0,0,0,-424.40570502917114
Idaho,1978,6.915368221669701,8.033382843370362,1.497676547,0,0,0,-454.9897701606204
Idaho,1979,16.19871876732533,11.201355901563684,1.497676547,0,0,0,-435.3950817832369
Idaho,1980,14.506186329193124,10.527208592272066,1.497676547,0,0,0,-468.2931704478402
Idaho,1981,13.10630461537073,10.432176294013155,1.497676547,0,0,0,-519.5927932617117
Idaho,1982,16.593532357147847,11.782025085341704,1.497676547,0,0,0,-573.9388929838647
Idaho,1983,9.632290534445673,11.47399555169276,1.497676547,0,0,0,-636.4103769913432
Idaho,1984,16.1289687674247,12.27110877070886,1.497676547,0,0,0,-631.5604652024011
Idaho,1985,13.2234357685586,12.874960732150743,1.497676547,0,0,0,-631.89164802179
Idaho,1986,17.378112185052892,12.313306689257589,1.497676547,0,0,0,-664.906741767592
Idaho,1987,15.769688662317176,15.337787044494524,1.497676547,0,0,0,-670.9476035707179
Idaho,1988,18.40954713520938,15.153373117836516,1.497676547,0,0,0,-690.0117274054776
Idaho,1989,21.07532100979085,14.361863062988052,1.497676547,0,0,0,-759.2230682858274
Idaho,1990,17.743010932404562,17.253814921069928,1.497676547,0,0,0,-737.0081855104577
Idaho,1991,21.31763571849689,16.926464221476813,1.497676547,0,0,0,-838.1503575469161
Idaho,1992,15.392776193439826,16.70492851700773,1.497676547,0,0,0,-828.3362729944299
Idaho,1993,17.36231064427257,18.39512566104502,1.497676547,0,0,0,-857.1813047443397
Idaho,1994,24.57147375655159,18.87813348753304,1.497676547,0,0,0,-835.6253063179249
Idaho,1995,21.78970442412052,19.32158108163749,1.497676547,0,0,0,-875.8454006406955
Idaho,1996,15.204370922897915,19.68864025410009,1.497676547,0,0,0,-900.3963905675112
Idaho,1997,17.82769732527389,20.05391765353759,1.497676547,0,0,0,-955.2913932123006
Idaho,1998,21.854184059343808,19.938088289423277,1.497676547,0,0,0,-985.8415920696176
Idaho,1999,25.59507138780475,20.194037336260084,1.497676547,0,0,0,-1000.1489772459404
Idaho,2000,23.327718427504777,20.61952899898762,1.497676547,0,1,0,-1002.553877085708
Idaho,2001,26.06294226377047,20.80529302107949,1.497676547,0,1,0,-1020.680146497482
Idaho,2002,27.64256965086275,21.7920827219804,1.497676547,0,1,0,-1053.979269983216
Idaho,2003,30.336380526985373,21.234603648431737,1.497676547,0,1,0,-1132.861999786688
Idaho,2004,26.156952528284897,25.16895596533851,1.497676547,0,1,0,-1092.5681256048078
Idaho,2005,26.428685892478835,24.70796199830499,1.497676547,0,1,0,-1147.831640532375
Idaho,2006,21.994608044771567,22.87689141679665,1.497676547,0,1,0,-1251.3671221605225
Idaho,2007,28.05702252069891,24.097115164700924,1.497676547,0,1,0,-1200.7397123751268
Idaho,2008,26.665361704498014,24.533344646376783,1.497676547,0,1,0,-1195.6417664581425
Idaho,2009,26.068267406301317,26.279965118336317,1.497676547,0,1,0,-1241.7676728502329
Idaho,2010,29.004431029660815,25.91663093352817,1.497676547,0,1,0,-1298.1362610106137
Illinois,1961,-0.9384103241127396,0.9395243534477874,1.666792616,0,0,0,5.854700225414067
Illinois,1962,-0.6423522319865574,1.76982251051672,1.666792616,0,0,0,10.31771866054228
Illinois,1963,-0.6165803625064575,4.058708314149124,1.666792616,0,0,0,13.068254001839492
Illinois,1964,-0.4599023026128293,3.070508391424576,1.666792616,0,0,0,18.95131496070563
Illinois,1965,1.0251010456633256,3.629287735160946,1.666792616,0,0,0,22.564008327776612
Illinois,1966,2.7887358209466546,5.715064986883281,1.666792616,0,0,0,38.59131172663757
Illinois,1967,-1.118661256241419,4.960916205989203,1.666792616,0,0,0,28.029775176113212
Illinois,1968,3.30015900858594,3.734938765393466,1.666792616,0,0,0,46.22180543786505
Illinois,1969,5.530694662043703,4.813147148106474,1.666792616,0,0,0,64.23077973512375
Illinois,1970,7.3536314320624925,5.554338029900042,1.666792616,0,0,0,70.11339622966452
Illinois,1971,6.376689989859065,7.724081797439462,1.666792616,0,0,0,75.92182494502599
Illinois,1972,5.749432214027406,7.359813827057364,1.666792616,0,0,0,79.57527583646755
Illinois,1973,1.5904854639757402,7.9007714505940525,1.666792616,0,0,0,68.48941981052387
Illinois,1974,4.004114674342334,8.110682715945119,1.666792616,0,0,0,78.57246529812562
Illinois,1975,4.822716393444895,7.944158865245925,1.666792616,0,0,0,83.73771799701288
Illinois,1976,7.109486027362033,10.786913136803078,1.666792616,0,0,0,105.49915036039454
Illinois,1977,5.999959063628922,9.99785047822924,1.666792616,0,0,0,99.56662681574264
Illinois,1978,4.264302020078551,8.033382843370362,1.666792616,0,0,0,93.69105075723654
Illinois,1979,9.98879986545553,11.201355901563684,1.666792616,0,0,0,118.2482755027806
Illinois,1980,8.94511437198328,10.527208592272066,1.666792616,0,0,0,119.92451400790502
Illinois,1981,8.08188941724869,10.432176294013155,1.666792616,0,0,0,122.8083896701177
Illinois,1982,10.232258251859154,11.782025085341704,1.666792616,0,0,0,137.2470228830975
Illinois,1983,5.939668672350568,11.47399555169276,1.666792616,0,0,0,131.80051579090514
Illinois,1984,9.945789131111011,12.27110877070886,1.666792616,0,0,0,147.54144591840887
Illinois,1985,8.154117330086072,12.874960732150743,1.666792616,0,0,0,143.62177271975995
Illinois,1986,10.716062618857933,12.313306689257589,1.666792616,0,0,0,155.6543920717313
Illinois,1987,9.724242160816186,15.337787044494524,1.666792616,0,0,0,160.18246449539936
Illinois,1988,11.352088062557293,15.153373117836516,1.666792616,0,0,0,168.77944749189595
Illinois,1989,12.995914472672256,14.361863062988052,1.666792616,0,0,0,179.74565288609008
Illinois,1990,10.941074276310951,17.253814921069928,1.666792616,0,0,0,176.61787480614532
Illinois,1991,13.145335742618805,16.926464221476813,1.666792616,0,0,0,195.23570558355485
Illinois,1992,9.49182234586114,16.70492851700773,1.666792616,0,0,0,183.09933080549763
Illinois,1993,10.706318735363958,18.39512566104502,1.666792616,0,0,0,191.95995700432368
Illinois,1994,15.151786834435708,18.87813348753304,1.666792616,0,0,0,207.44485750623537
Illinois,1995,13.436432828193906,19.32158108163749,1.666792616,0,0,0,207.29877333869624
Illinois,1996,9.3756438648299,19.68864025410009,1.666792616,0,0,0,198.8237286778698
Illinois,1997,10.993295408231916,20.05391765353759,1.666792616,0,0,0,210.3917050952444
Illinois,1998,13.47619363773041,19.938088289423277,1.666792616,0,0,0,226.11879498977817
Illinois,1999,15.782979463198808,20.194037336260084,1.666792616,0,0,0,238.15223405240533
Illinois,2000,14.38483586492432,20.61952899898762,1.666792616,0,1,0,233.9981231805756
Illinois,2001,16.07148799341194,20.80529302107949,1.666792616,0,1,0,242.85420418159413
Illinois,2002,17.04555156339529,21.7920827219804,1.666792616,0,1,0,252.56731388348285
Illinois,2003,18.706666748088335,21.234603648431737,1.666792616,0,1,0,264.9710461087032
Illinois,2004,16.12945861016388,25.16895596533851,1.666792616,0,1,0,257.93812684409517
Illinois,2005,16.297020639648288,24.70796199830499,1.666792616,0,1,0,265.6582897336247
Illinois,2006,13.562784874166766,22.87689141679665,1.666792616,0,1,0,265.42878778682143
Illinois,2007,17.301120342008062,24.097115164700924,1.666792616,0,1,0,275.30141215232345
Illinois,2008,16.442964732709676,24.533344646376783,1.666792616,0,1,0,276.8994169551689
Illinois,2009,16.074771696509675,26.279965118336317,1.666792616,0,1,0,287.49569596083984
Illinois,2010,17.88533160728041,25.91663093352817,1.666792616,0,1,0,295.06448061660564
Indiana,1961,-2.099106823312191,0.9395243534477874,0.981424617,0,0,0,257.0131152832932
Indiana,1962,-1.4368618060630018,1.76982251051672,0.981424617,0,0,0,270.6385168962429
Indiana,1963,-1.3792133492151533,4.058708314149124,0.981424617,0,0,0,229.70070039535344
Indiana,1964,-1.0287440756625752,3.070508391424576,0.981424617,0,0,0,370.81289293558126
Indiana,1965,2.2930231522877342,3.629287735160946,0.981424617,0,0,0,387.6553416697756
Indiana,1966,6.238054121686081,5.715064986883281,0.981424617,0,0,0,476.5920383118234
Indiana,1967,-2.5023056712121607,4.960916205989203,0.981424617,0,0,0,502.6302089233575
Indiana,1968,7.38204398964572,3.734938765393466,0.981424617,0,0,0,625.6803566532259
Indiana,1969,12.371473975128064,4.813147148106474,0.981424617,0,0,0,898.365966893392
Indiana,1970,16.44915610850729,5.554338029900042,0.981424617,0,0,0,858.9874471607753
Indiana,1971,14.263859980990157,7.724081797439462,0.981424617,0,0,0,947.0604703987728
Indiana,1972,12.860762590231188,7.359813827057364,0.981424617,0,0,0,1030.795194930638
Indiana,1973,3.557717561309818,7.9007714505940525,0.981424617,0,0,0,1159.579501491338
Indiana,1974,8.956704991692622,8.110682715945119,0.981424617,0,0,0,1120.5740867621246
Indiana,1975,10.787814912363991,7.944158865245925,0.981424617,0,0,0,1167.6204929253613
Indiana,1976,15.903033296642873,10.786913136803078,0.981424617,0,0,0,1472.440850818803
Indiana,1977,13.421159898219743,9.99785047822924,0.981424617,0,0,0,1378.2690669427009
Indiana,1978,9.538711624335726,8.033382843370362,0.981424617,0,0,0,1422.9779498890018
Indiana,1979,22.34369914259231,11.201355901563684,0.981424617,0,0,0,1503.2986187470565
Indiana,1980,20.009104899065697,10.527208592272066,0.981424617,0,0,0,1573.0293137874985
Indiana,1981,18.078178367273782,10.432176294013155,0.981424617,0,0,0,1701.9976007074008
Indiana,1982,22.888285180235936,11.782025085341704,0.981424617,0,0,0,1888.3045206164304
Indiana,1983,13.286297814480193,11.47399555169276,0.981424617,0,0,0,1976.8768938637124
Indiana,1984,22.247489495683745,12.27110877070886,0.981424617,0,0,0,2053.3660501722675
Indiana,1985,18.23974319747096,12.874960732150743,0.981424617,0,0,0,2040.913897436216
Indiana,1986,23.97049519201897,12.313306689257589,0.981424617,0,0,0,2166.7975966732106
Indiana,1987,21.75191656230866,15.337787044494524,0.981424617,0,0,0,2184.902632243973
Indiana,1988,25.393204761984332,15.153373117836516,0.981424617,0,0,0,2273.163366786533
Indiana,1989,29.070239365238074,14.361863062988052,0.981424617,0,0,0,2487.068692715791
Indiana,1990,24.47381819832861,17.253814921069928,0.981424617,0,0,0,2407.707288314208
Indiana,1991,29.40447610500256,16.926464221476813,0.981424617,0,0,0,2737.5998095648156
Indiana,1992,21.232022431874434,16.70492851700773,0.981424617,0,0,0,2630.225122140688
Indiana,1993,23.94869934024475,18.39512566104502,0.981424617,0,0,0,2742.8476023677867
Indiana,1994,33.89265688184689,18.87813348753304,0.981424617,0,0,0,2775.9376270405223
Indiana,1995,30.055623969509195,19.32158108163749,0.981424617,0,0,0,2857.9076002963993
Indiana,1996,20.97214566369703,19.68864025410009,0.981424617,0,0,0,2854.1035210304294
Indiana,1997,24.59063035556912,20.05391765353759,0.981424617,0,0,0,3030.848895032593
Indiana,1998,30.144563940067812,19.938088289423277,0.981424617,0,0,0,3177.8732204245043
Indiana,1999,35.30455604771946,20.194037336260084,0.981424617,0,0,0,3265.533163330622
Indiana,2000,32.17708324430256,20.61952899898762,0.981424617,0,1,0,3245.170721691993
Indiana,2001,35.94991363681754,20.80529302107949,0.981424617,0,1,0,3341.2980992378925
Indiana,2002,38.12877232320839,21.7920827219804,0.981424617,0,1,0,3445.5665208479977
Indiana,2003,41.84447975832581,21.234603648431737,0.981424617,0,1,0,3693.1964093748543
Indiana,2004,36.07958667434585,25.16895596533851,0.981424617,0,1,0,3554.4161112240886
Indiana,2005,36.45440203003934,24.70796199830499,0.981424617,0,1,0,3707.611479395488
Indiana,2006,30.338257733254125,22.87689141679665,0.981424617,0,1,0,3931.464839427393
Indiana,2007,38.7004477973874,24.097115164700924,0.981424617,0,1,0,3880.063404059485
Indiana,2008,36.78086075890821,24.533344646376783,0.981424617,0,1,0,3858.79741785439
Indiana,2009,35.95725887098759,26.279965118336317,0.981424617,0,1,0,3992.6646663801503
Indiana,2010,40.00725551430858,25.91663093352817,0.981424617,0,1,0,4169.578726001446
Iowa,1961,-1.779120111882294,0.9395243534477874,0.928208774,0,0,0,438.0928706589988
Iowa,1962,-1.2178273677032436,1.76982251051672,0.928208774,0,0,0,458.5889554164137
Iowa,1963,-1.1689668105091364,4.058708314149124,0.928208774,0,0,0,380.820484997124
Iowa,1964,-0.8719228838973869,3.070508391424576,0.928208774,0,0,0,630.4582119909486
Iowa,1965,1.9434759403095463,3.629287735160946,0.928208774,0,0,0,647.7628493317285
Iowa,1966,5.287128517542508,5.715064986883281,0.928208774,0,0,0,790.9192226044433
Iowa,1967,-2.120855544981746,4.960916205989203,0.928208774,0,0,0,862.5989958364518
Iowa,1968,6.256729187347897,3.734938765393466,0.928208774,0,0,0,1052.4663973090342
Iowa,1969,10.485573158229514,4.813147148106474,0.928208774,0,0,0,1514.1495975192847
Iowa,1970,13.941655627587064,5.554338029900042,0.928208774,0,0,0,1432.551102723011
Iowa,1971,12.089484862523529,7.724081797439462,0.928208774,0,0,0,1589.8083444353215
Iowa,1972,10.90027488087526,7.359813827057364,0.928208774,0,0,0,1744.8479354935691
Iowa,1973,3.0153810160721637,7.9007714505940525,0.928208774,0,0,0,1996.1026278915035
Iowa,1974,7.591349715958181,8.110682715945119,0.928208774,0,0,0,1906.7746574881185
Iowa,1975,9.14332622842227,7.944158865245925,0.928208774,0,0,0,1987.3460847059669
Iowa,1976,13.47878348246556,10.786913136803078,0.928208774,0,0,0,2508.9333416934496
Iowa,1977,11.375245525634512,9.99785047822924,0.928208774,0,0,0,2348.5799325389435
Iowa,1978,8.084635571582423,8.033382843370362,0.928208774,0,0,0,2435.9130225806653
Iowa,1979,18.937637702357655,11.201355901563684,0.928208774,0,0,0,2541.9352248564987
Iowa,1980,16.958927745525173,10.527208592272066,0.928208774,0,0,0,2663.989533214533
Iowa,1981,15.32235061227692,10.432176294013155,0.928208774,0,0,0,2898.360831957679
Iowa,1982,19.399207338291312,11.782025085341704,0.928208774,0,0,0,3213.162627516684
Iowa,1983,11.260941745166209,11.47399555169276,0.928208774,0,0,0,3398.486362569908
Iowa,1984,18.85609420210737,12.27110877070886,0.928208774,0,0,0,3504.457312656495
Iowa,1985,15.459286586942124,12.874960732150743,0.928208774,0,0,0,3488.334413955462
Iowa,1986,20.316445839858133,12.313306689257589,0.928208774,0,0,0,3700.8962534730144
Iowa,1987,18.436066139275912,15.337787044494524,0.928208774,0,0,0,3729.855188228106
Iowa,1988,21.522278330697663,15.153373117836516,0.928208774,0,0,0,3875.7264585355983
Iowa,1989,24.63878776322544,14.361863062988052,0.928208774,0,0,0,4243.465692947407
Iowa,1990,20.74304255868808,17.253814921069928,0.928208774,0,0,0,4111.332959516787
Iowa,1991,24.922073634740386,16.926464221476813,0.928208774,0,0,0,4674.950674757447
Iowa,1992,17.99542438954085,16.70492851700773,0.928208774,0,0,0,4510.00921059149
Iowa,1993,20.29797253596694,18.39512566104502,0.928208774,0,0,0,4699.79007385291
Iowa,1994,28.726078555865676,18.87813348753304,0.928208774,0,0,0,4731.600103231524
Iowa,1995,25.473960870152737,19.32158108163749,0.928208774,0,0,0,4882.283596044595
Iowa,1996,17.775163095670234,19.68864025410009,0.928208774,0,0,0,4899.978951504325
Iowa,1997,20.84204793371279,20.05391765353759,0.928208774,0,0,0,5201.996648013286
Iowa,1998,25.549342879593,19.938088289423277,0.928208774,0,0,0,5442.168395337949
Iowa,1999,29.922748574778826,20.194037336260084,0.928208774,0,0,0,5583.052295328538
Iowa,2000,27.272026037874195,20.61952899898762,0.928208774,0,1,0,5557.374502057444
Iowa,2001,30.469728201241367,20.80529302107949,0.928208774,0,1,0,5707.206889453135
Iowa,2002,32.31644284523014,21.7920827219804,0.928208774,0,1,0,5891.291945698232
Iowa,2003,35.46572984400086,21.234603648431737,0.928208774,0,1,0,6313.285389928427
Iowa,2004,30.57963395090276,25.16895596533851,0.928208774,0,1,0,6079.420600156463
Iowa,2005,30.897312656031445,24.70796199830499,0.928208774,0,1,0,6350.944496755338
Iowa,2006,25.713510095466653,22.87689141679665,0.928208774,0,1,0,6759.051393657501
Iowa,2007,32.80097241861168,24.097115164700924,0.928208774,0,1,0,6643.9591194734985
Iowa,2008,31.174006192434547,24.533344646376783,0.928208774,0,1,0,6609.592110761446
Iowa,2009,30.475953731878143,26.279965118336317,0.928208774,0,1,0,6843.626998097501
Iowa,2010,33.908571072342355,25.91663093352817,0.928208774,0,1,0,7148.364801087867
Kansas,1961,-0.1909593099982461,0.9395243534477874,2.303528641,0,0,0,302.32257917479933
Kansas,1962,-0.13071375691860962,1.76982251051672,2.303528641,0,0,0,315.4485818844263
Kansas,1963,-0.12546937896705856,4.058708314149124,2.303528641,0,0,0,266.6694641837148
Kansas,1964,-0.0935865943893852,3.070508391424576,2.303528641,0,0,0,434.67118669968806
Kansas,1965,0.2086002075301462,3.629287735160946,2.303528641,0,0,0,442.2023029350832
Kansas,1966,0.5674863697166521,5.715064986883281,2.303528641,0,0,0,533.59550819562
Kansas,1967,-0.22763899343883248,4.960916205989203,2.303528641,0,0,0,594.6181962921512
Kansas,1968,0.6715570694087504,3.734938765393466,2.303528641,0,0,0,708.1839774506711
Kansas,1969,1.1254539824819374,4.813147148106474,2.303528641,0,0,0,1013.3104617885988
Kansas,1970,1.4964076461709552,5.554338029900042,2.303528641,0,0,0,952.85673614829
Kansas,1971,1.297607548901943,7.724081797439462,2.303528641,0,0,0,1064.7260412341527
Kansas,1972,1.1699653981433185,7.359813827057364,2.303528641,0,0,0,1170.2286903484285
Kansas,1973,0.32365160416389377,7.9007714505940525,2.303528641,0,0,0,1352.440699543708
Kansas,1974,0.8148066530376356,8.110682715945119,2.303528641,0,0,0,1287.6315833626993
Kansas,1975,0.9813858299994854,7.944158865245925,2.303528641,0,0,0,1338.119259430672
Kansas,1976,1.4467259271799342,10.786913136803078,2.303528641,0,0,0,1682.8821936529353
Kansas,1977,1.2209456922712338,9.99785047822924,2.303528641,0,0,0,1581.3819399946617
Kansas,1978,0.8677527841014002,8.033382843370362,2.303528641,0,0,0,1646.2031378450329
Kansas,1979,2.032644229294308,11.201355901563684,2.303528641,0,0,0,1697.307514914712
Kansas,1980,1.8202622290460928,10.527208592272066,2.303528641,0,0,0,1788.4496483215537
Kansas,1981,1.6446025655771934,10.432176294013155,2.303528641,0,0,0,1948.222902051873
Kansas,1982,2.0821861453264865,11.782025085341704,2.303528641,0,0,0,2155.810947198783
Kansas,1983,1.208677059646242,11.47399555169276,2.303528641,0,0,0,2291.067169118678
Kansas,1984,2.0238918744428074,12.27110877070886,2.303528641,0,0,0,2352.6714298800553
Kansas,1985,1.6593003923632326,12.874960732150743,2.303528641,0,0,0,2348.899161150463
Kansas,1986,2.180636626658921,12.313306689257589,2.303528641,0,0,0,2481.9445098124397
Kansas,1987,1.9788087636834464,15.337787044494524,2.303528641,0,0,0,2507.2880588245566
Kansas,1988,2.3100629306427276,15.153373117836516,2.303528641,0,0,0,2601.688621075469
Kansas,1989,2.6445690085988085,14.361863062988052,2.303528641,0,0,0,2842.188409715929
Kansas,1990,2.2264247747053703,17.253814921069928,2.303528641,0,0,0,2763.6255670055234
Kansas,1991,2.674975092030417,16.926464221476813,2.303528641,0,0,0,3137.278509709978
Kansas,1992,1.9315131123534175,16.70492851700773,2.303528641,0,0,0,3037.4118815070233
Kansas,1993,2.1786538210344495,18.39512566104502,2.303528641,0,0,0,3162.758432234698
Kansas,1994,3.0832725139506727,18.87813348753304,2.303528641,0,0,0,3170.9252107226525
Kansas,1995,2.734211118292681,19.32158108163749,2.303528641,0,0,0,3279.36154922675
Kansas,1996,1.907871681729403,19.68864025410009,2.303528641,0,0,0,3306.394026398521
Kansas,1997,2.2370513748851826,20.05391765353759,2.303528641,0,0,0,3502.824580679282
Kansas,1998,2.742302138349649,19.938088289423277,2.303528641,0,0,0,3657.1854855902902
Kansas,1999,3.2117153771284017,20.194037336260084,2.303528641,0,0,0,3747.329173355497
Kansas,2000,2.9272038687353152,20.61952899898762,2.303528641,0,1,0,3731.581613310872
Kansas,2001,3.2704246522103846,20.80529302107949,2.303528641,0,1,0,3830.5187445499178
Kansas,2002,3.4686391245355024,21.7920827219804,2.303528641,0,1,0,3954.471393484253
Kansas,2003,3.8066633356358097,21.234603648431737,2.303528641,0,1,0,4233.649892504095
Kansas,2004,3.282221228495487,25.16895596533851,2.303528641,0,1,0,4083.8655819542128
Kansas,2005,3.3163188174819487,24.70796199830499,2.303528641,0,1,0,4265.733032636148
Kansas,2006,2.7599227914231497,22.87689141679665,2.303528641,0,1,0,4551.956692253468
Kansas,2007,3.5206454125813336,24.097115164700924,2.303528641,0,1,0,4462.0453099736815
Kansas,2008,3.346017322062738,24.533344646376783,2.303528641,0,1,0,4443.675968968965
Kansas,2009,3.271092860628036,26.279965118336317,2.303528641,0,1,0,4603.246319616063
Kansas,2010,3.639527928302897,25.91663093352817,2.303528641,0,1,0,4802.939804299816
Kentucky,1961,-1.0997861574924463,0.9395243534477874,2.448209779,0,0,0,-21.147952766985657
Kentucky,1962,-0.7528157723980032,1.76982251051672,2.448209779,0,0,0,-19.094391381555496
Kentucky,1963,-0.7226119856550189,4.058708314149124,2.448209779,0,0,0,-9.495290419080831
Kentucky,1964,-0.5389904322405199,3.070508391424576,2.448209779,0,0,0,-24.579856882097115
Kentucky,1965,1.2013848431574952,3.629287735160946,2.448209779,0,0,0,-16.865121153405923
Kentucky,1966,3.2683070230288696,5.715064986883281,2.448209779,0,0,0,-13.20004439682074
Kentucky,1967,-1.311034344917989,4.960916205989203,2.448209779,0,0,0,-34.51082673809263
Kentucky,1968,3.867678244693706,3.734938765393466,2.448209779,0,0,0,-27.02608571916378
Kentucky,1969,6.481792958090128,4.813147148106474,2.448209779,0,0,0,-42.84403058364648
Kentucky,1970,8.61821513305524,5.554338029900042,2.448209779,0,0,0,-26.478692552711525
Kentucky,1971,7.473271767441803,7.724081797439462,2.448209779,0,0,0,-37.20398714024507
Kentucky,1972,6.738146203162226,7.359813827057364,2.448209779,0,0,0,-46.702588118435834
Kentucky,1973,1.863996859398708,7.9007714505940525,2.448209779,0,0,0,-76.70317228929605
Kentucky,1974,4.692691223338484,8.110682715945119,2.448209779,0,0,0,-60.46326393583497
Kentucky,1975,5.652065620694705,7.944158865245925,2.448209779,0,0,0,-58.765125985546135
Kentucky,1976,8.332084716961589,10.786913136803078,2.448209779,0,0,0,-74.9441352218883
Kentucky,1977,7.0317554636234725,9.99785047822924,2.448209779,0,0,0,-72.40691793532923
Kentucky,1978,4.997622268791277,8.033382843370362,2.448209779,0,0,0,-84.77088935019225
Kentucky,1979,11.706546208746326,11.201355901563684,2.448209779,0,0,0,-63.74817043289785
Kentucky,1980,10.483381001584185,10.527208592272066,2.448209779,0,0,0,-74.79543704281787
Kentucky,1981,9.471709633926585,10.432176294013155,2.448209779,0,0,0,-86.94225408548364
Kentucky,1982,11.99187146190284,11.782025085341704,2.448209779,0,0,0,-96.5212420562063
Kentucky,1983,6.961097100161381,11.47399555169276,2.448209779,0,0,0,-123.05487064749568
Kentucky,1984,11.656139037128296,12.27110877070886,2.448209779,0,0,0,-109.68656920780236
Kentucky,1985,9.556358381582072,12.874960732150743,2.448209779,0,0,0,-110.96598587442192
Kentucky,1986,12.558874330570903,12.313306689257589,2.448209779,0,0,0,-113.64016600625064
Kentucky,1987,11.396493245832238,15.337787044494524,2.448209779,0,0,0,-115.55868027777588
Kentucky,1988,13.304275314362204,15.153373117836516,2.448209779,0,0,0,-114.30035471480149
Kentucky,1989,15.2307860151841,14.361863062988052,2.448209779,0,0,0,-130.4015559635651
Kentucky,1990,12.822580621713046,17.253814921069928,2.448209779,0,0,0,-125.18758826126516
Kentucky,1991,15.405902848513415,16.926464221476813,2.448209779,0,0,0,-147.68763351909308
Kentucky,1992,11.124104836789323,16.70492851700773,2.448209779,0,0,0,-149.08794928842832
Kentucky,1993,12.547454818326065,18.39512566104502,2.448209779,0,0,0,-154.58050146376087
Kentucky,1994,17.757397796687844,18.87813348753304,2.448209779,0,0,0,-139.46697540505414
Kentucky,1995,15.747059096452809,19.32158108163749,2.448209779,0,0,0,-152.8646271354924
Kentucky,1996,10.987947463033375,19.68864025410009,2.448209779,0,0,0,-165.87707028071358
Kentucky,1997,12.8837820775576,20.05391765353759,2.448209779,0,0,0,-176.34170679830234
Kentucky,1998,15.79365746266354,19.938088289423277,2.448209779,0,0,0,-176.9367733593139
Kentucky,1999,18.497134879697096,20.194037336260084,2.448209779,0,0,0,-172.02984866369596
Kentucky,2000,16.85855638577142,20.61952899898762,2.448209779,0,1,0,-177.1998541930924
Kentucky,2001,18.835257425553458,20.80529302107949,2.448209779,0,1,0,-177.10636222564676
Kentucky,2002,19.9768280192042,21.7920827219804,2.448209779,0,1,0,-180.9039385317168
Kentucky,2003,21.923600597450516,21.234603648431737,2.448209779,0,1,0,-198.76610002971807
Kentucky,2004,18.90319708926652,25.16895596533851,2.448209779,0,1,0,-191.4949070235821
Kentucky,2005,19.099574298482043,24.70796199830499,2.448209779,0,1,0,-205.46648698636037
Kentucky,2006,15.89513955503385,22.87689141679665,2.448209779,0,1,0,-237.65463948782116
