state,state_num,year,treated,post,treatedpost,xit,xt,xi,y
Illinois,13,1999,0,0,0,15.78297946,20.19403734,1.666792616,126.8933181
Illinois,13,2000,0,1,0,14.38483586,20.619529,1.666792616,123.0386591
Illinois,13,2001,0,1,0,16.07148799,20.80529302,1.666792616,129.0855209
Illinois,13,2002,0,1,0,17.04555156,21.79208272,1.666792616,135.1589971
Illinois,13,2003,0,1,0,18.70666675,21.23460365,1.666792616,139.079856
Illinois,13,2004,0,1,0,16.12945861,25.16895597,1.666792616,136.6681588
Illinois,13,2005,0,1,0,16.29702064,24.707962,1.666792616,138.8479059
Illinois,13,2006,0,1,0,13.56278487,22.87689142,1.666792616,129.9002658
Illinois,13,2007,0,1,0,17.30112034,24.09711516,1.666792616,142.6115966
Illinois,13,2008,0,1,0,16.44296473,24.53334465,1.666792616,144.9420016
Illinois,13,2009,0,1,0,16.0747717,26.27996512,1.666792616,150.7424732
Illinois,13,2010,0,1,0,17.88533161,25.91663093,1.666792616,152.2276869
Indiana,14,1961,0,0,0,-2.099106823,0.939524353,0.981424617,7.46777614
Indiana,14,1962,0,0,0,-1.436861806,1.769822511,0.981424617,12.23081859
Indiana,14,1963,0,0,0,-1.379213349,4.058708314,0.981424617,16.34941354
Indiana,14,1964,0,0,0,-1.028744076,3.070508391,0.981424617,16.38959844
Indiana,14,1965,0,0,0,2.293023152,3.629287735,0.981424617,29.91919351
Indiana,14,1966,0,0,0,6.238054122,5.715064987,0.981424617,45.67344931
Indiana,14,1967,0,0,0,-2.502305671,4.960916206,0.981424617,18.06718632
Indiana,14,1968,0,0,0,7.38204399,3.734938765,0.981424617,47.97222647
Indiana,14,1969,0,0,0,12.37147398,4.813147148,0.981424617,67.46821859
Indiana,14,1970,0,0,0,16.44915611,5.55433803,0.981424617,83.08307837
Indiana,14,1971,0,0,0,14.26385998,7.724081797,0.981424617,79.62679322
Indiana,14,1972,0,0,0,12.86076259,7.359813827,0.981424617,75.64162259
Indiana,14,1973,0,0,0,3.557717561,7.900771451,0.981424617,49.27672246
Indiana,14,1974,0,0,0,8.956704992,8.110682716,0.981424617,68.66632816
Indiana,14,1975,0,0,0,10.78781491,7.944158865,0.981424617,74.8690721
Indiana,14,1976,0,0,0,15.9030333,10.78691314,0.981424617,93.52578412
Indiana,14,1977,0,0,0,13.4211599,9.997850478,0.981424617,86.4824056
Indiana,14,1978,0,0,0,9.538711624,8.033382843,0.981424617,75.17114309
Indiana,14,1979,0,0,0,22.34369914,11.2013559,0.981424617,117.5161667
Indiana,14,1980,0,0,0,20.0091049,10.52720859,0.981424617,113.0140416
Indiana,14,1981,0,0,0,18.07817837,10.43217629,0.981424617,108.5240404
Indiana,14,1982,0,0,0,22.88828518,11.78202509,0.981424617,123.8320056
Indiana,14,1983,0,0,0,13.28629781,11.47399555,0.981424617,96.02133372
Indiana,14,1984,0,0,0,22.2474895,12.27110877,0.981424617,125.8796278
Indiana,14,1985,0,0,0,18.2397432,12.87496073,0.981424617,118.9854851
Indiana,14,1986,0,0,0,23.97049519,12.31330669,0.981424617,133.8264521
Indiana,14,1987,0,0,0,21.75191656,15.33778704,0.981424617,133.5476978
Indiana,14,1988,0,0,0,25.39320476,15.15337312,0.981424617,144.7811546
Indiana,14,1989,0,0,0,29.07023937,14.36186306,0.981424617,155.709709
Indiana,14,1990,0,0,0,24.4738182,17.25381492,0.981424617,146.5779962
Indiana,14,1991,0,0,0,29.40447611,16.92646422,0.981424617,166.6940314
Indiana,14,1992,0,0,0,21.23202243,16.70492852,0.981424617,140.889666
Indiana,14,1993,0,0,0,23.94869934,18.39512566,0.981424617,151.7176347
Indiana,14,1994,0,0,0,33.89265688,18.87813349,0.981424617,181.1462893
Indiana,14,1995,0,0,0,30.05562397,19.32158108,0.981424617,172.2995421
Indiana,14,1996,0,0,0,20.97214566,19.68864025,0.981424617,148.4173353
Indiana,14,1997,0,0,0,24.59063036,20.05391765,0.981424617,158.6781915
Indiana,14,1998,0,0,0,30.14456394,19.93808829,0.981424617,180.7346132
Indiana,14,1999,0,0,0,35.30455605,20.19403734,0.981424617,197.7686528
Indiana,14,2000,0,1,0,32.17708324,20.619529,0.981424617,185.6630577
Indiana,14,2001,0,1,0,35.94991364,20.80529302,0.981424617,204.3312668
Indiana,14,2002,0,1,0,38.12877232,21.79208272,0.981424617,208.2433397
Indiana,14,2003,0,1,0,41.84447976,21.23460365,0.981424617,221.9732547
Indiana,14,2004,0,1,0,36.07958667,25.16895597,0.981424617,210.614842
Indiana,14,2005,0,1,0,36.45440203,24.707962,0.981424617,211.0432085
Indiana,14,2006,0,1,0,30.33825773,22.87689142,0.981424617,194.5095896
Indiana,14,2007,0,1,0,38.7004478,24.09711516,0.981424617,221.3803778
Indiana,14,2008,0,1,0,36.78086076,24.53334465,0.981424617,220.3090113
Indiana,14,2009,0,1,0,35.95725887,26.27996512,0.981424617,221.9404945
Indiana,14,2010,0,1,0,40.00725551,25.91663093,0.981424617,231.1110276
Iowa,15,1961,0,0,0,-1.779120112,0.939524353,0.928208774,-2.014614479
Iowa,15,1962,0,0,0,-1.217827368,1.769822511,0.928208774,2.851482482
Iowa,15,1963,0,0,0,-1.168966811,4.058708314,0.928208774,4.546182979
Iowa,15,1964,0,0,0,-0.871922884,3.070508391,0.928208774,5.384045715
Iowa,15,1965,0,0,0,1.94347594,3.629287735,0.928208774,16.84601054
Iowa,15,1966,0,0,0,5.287128518,5.715064987,0.928208774,30.93509645
Iowa,15,1967,0,0,0,-2.120855545,4.960916206,0.928208774,8.005541998
Iowa,15,1968,0,0,0,6.256729187,3.734938765,0.928208774,33.59875108
Iowa,15,1969,0,0,0,10.48557316,4.813147148,0.928208774,48.74727959
Iowa,15,1970,0,0,0,13.94165563,5.55433803,0.928208774,64.13716388
Iowa,15,1971,0,0,0,12.08948486,7.724081797,0.928208774,59.96989704
Iowa,15,1972,0,0,0,10.90027488,7.359813827,0.928208774,60.30340308
Iowa,15,1973,0,0,0,3.015381016,7.900771451,0.928208774,37.93115694
Iowa,15,1974,0,0,0,7.591349716,8.110682716,0.928208774,51.59082666
Iowa,15,1975,0,0,0,9.143326228,7.944158865,0.928208774,60.12884493
Iowa,15,1976,0,0,0,13.47878348,10.78691314,0.928208774,77.02720268
Iowa,15,1977,0,0,0,11.37524553,9.997850478,0.928208774,70.33670503
Iowa,15,1978,0,0,0,8.084635572,8.033382843,0.928208774,58.87057318
Iowa,15,1979,0,0,0,18.9376377,11.2013559,0.928208774,97.91750838
Iowa,15,1980,0,0,0,16.95892775,10.52720859,0.928208774,89.05204123
Iowa,15,1981,0,0,0,15.32235061,10.43217629,0.928208774,88.05131595
Iowa,15,1982,0,0,0,19.39920734,11.78202509,0.928208774,101.2729651
Iowa,15,1983,0,0,0,11.26094175,11.47399555,0.928208774,81.33921279
Iowa,15,1984,0,0,0,18.8560942,12.27110877,0.928208774,105.0702318
Iowa,15,1985,0,0,0,15.45928659,12.87496073,0.928208774,98.74964731
Iowa,15,1986,0,0,0,20.31644584,12.31330669,0.928208774,115.4723748
Iowa,15,1987,0,0,0,18.43606614,15.33778704,0.928208774,112.0089708
Iowa,15,1988,0,0,0,21.52227833,15.15337312,0.928208774,122.0320557
Iowa,15,1989,0,0,0,24.63878776,14.36186306,0.928208774,131.793871
Iowa,15,1990,0,0,0,20.74304256,17.25381492,0.928208774,123.5208459
Iowa,15,1991,0,0,0,24.92207363,16.92646422,0.928208774,140.8051746
Iowa,15,1992,0,0,0,17.99542439,16.70492852,0.928208774,119.7241785
Iowa,15,1993,0,0,0,20.29797254,18.39512566,0.928208774,129.9764373
Iowa,15,1994,0,0,0,28.72607856,18.87813349,0.928208774,155.3291377
Iowa,15,1995,0,0,0,25.47396087,19.32158108,0.928208774,145.8448686
Iowa,15,1996,0,0,0,17.7751631,19.68864025,0.928208774,128.1296881
Iowa,15,1997,0,0,0,20.84204793,20.05391765,0.928208774,136.5290678
Iowa,15,1998,0,0,0,25.54934288,19.93808829,0.928208774,156.3027504
Iowa,15,1999,0,0,0,29.92274857,20.19403734,0.928208774,172.6281682
Iowa,15,2000,0,1,0,27.27202604,20.619529,0.928208774,161.512458
Iowa,15,2001,0,1,0,30.4697282,20.80529302,0.928208774,174.7349614
Iowa,15,2002,0,1,0,32.31644285,21.79208272,0.928208774,181.8278109
Iowa,15,2003,0,1,0,35.46572984,21.23460365,0.928208774,191.3065215
Iowa,15,2004,0,1,0,30.57963395,25.16895597,0.928208774,182.1677304
Iowa,15,2005,0,1,0,30.89731266,24.707962,0.928208774,184.2660342
Iowa,15,2006,0,1,0,25.7135101,22.87689142,0.928208774,168.4174722
Iowa,15,2007,0,1,0,32.80097242,24.09711516,0.928208774,191.3690165
Iowa,15,2008,0,1,0,31.17400619,24.53334465,0.928208774,192.6179937
Iowa,15,2009,0,1,0,30.47595373,26.27996512,0.928208774,193.4369439
Iowa,15,2010,0,1,0,33.90857107,25.91663093,0.928208774,202.3359954
Kansas,16,1961,0,0,0,-0.19095931,0.939524353,2.303528641,5.297480742
Kansas,16,1962,0,0,0,-0.130713757,1.769822511,2.303528641,7.874926973
Kansas,16,1963,0,0,0,-0.125469379,4.058708314,2.303528641,12.72488162
Kansas,16,1964,0,0,0,-0.093586594,3.070508391,2.303528641,12.8135223
Kansas,16,1965,0,0,0,0.208600208,3.629287735,2.303528641,16.40146456
Kansas,16,1966,0,0,0,0.56748637,5.715064987,2.303528641,20.68816737
Kansas,16,1967,0,0,0,-0.227638993,4.960916206,2.303528641,17.85976041
Kansas,16,1968,0,0,0,0.671557069,3.734938765,2.303528641,20.55817437
Kansas,16,1969,0,0,0,1.125453982,4.813147148,2.303528641,24.32190234
Kansas,16,1970,0,0,0,1.496407646,5.55433803,2.303528641,29.32487494
Kansas,16,1971,0,0,0,1.297607549,7.724081797,2.303528641,32.25004215
Kansas,16,1972,0,0,0,1.169965398,7.359813827,2.303528641,33.34276486
Kansas,16,1973,0,0,0,0.323651604,7.900771451,2.303528641,30.88609402
Kansas,16,1974,0,0,0,0.814806653,8.110682716,2.303528641,35.58253042
Kansas,16,1975,0,0,0,0.98138583,7.944158865,2.303528641,37.45542236
Kansas,16,1976,0,0,0,1.446725927,10.78691314,2.303528641,41.60776704
Kansas,16,1977,0,0,0,1.220945692,9.997850478,2.303528641,43.81341014
Kansas,16,1978,0,0,0,0.867752784,8.033382843,2.303528641,41.95578611
Kansas,16,1979,0,0,0,2.032644229,11.2013559,2.303528641,47.85907942
Kansas,16,1980,0,0,0,1.820262229,10.52720859,2.303528641,50.64448062
Kansas,16,1981,0,0,0,1.644602566,10.43217629,2.303528641,51.56699683
Kansas,16,1982,0,0,0,2.082186145,11.78202509,2.303528641,55.62096062
Kansas,16,1983,0,0,0,1.20867706,11.47399555,2.303528641,52.35051023
Kansas,16,1984,0,0,0,2.023891874,12.27110877,2.303528641,58.45168491
Kansas,16,1985,0,0,0,1.659300392,12.87496073,2.303528641,61.29492137
Kansas,16,1986,0,0,0,2.180636627,12.31330669,2.303528641,62.16998552
Kansas,16,1987,0,0,0,1.978808764,15.33778704,2.303528641,65.63195176
Kansas,16,1988,0,0,0,2.310062931,15.15337312,2.303528641,68.3496365
Kansas,16,1989,0,0,0,2.644569009,14.36186306,2.303528641,67.25326572
Kansas,16,1990,0,0,0,2.226424775,17.25381492,2.303528641,72.28237113
Kansas,16,1991,0,0,0,2.674975092,16.92646422,2.303528641,77.21918566
Kansas,16,1992,0,0,0,1.931513112,16.70492852,2.303528641,74.44286183
Kansas,16,1993,0,0,0,2.178653821,18.39512566,2.303528641,78.62696198
Kansas,16,1994,0,0,0,3.083272514,18.87813349,2.303528641,82.43573964
Kansas,16,1995,0,0,0,2.734211118,19.32158108,2.303528641,82.77610877
Kansas,16,1996,0,0,0,1.907871682,19.68864025,2.303528641,85.91029224
Kansas,16,1997,0,0,0,2.237051375,20.05391765,2.303528641,84.18014171
Kansas,16,1998,0,0,0,2.742302138,19.93808829,2.303528641,89.79611707
Kansas,16,1999,0,0,0,3.211715377,20.19403734,2.303528641,95.87625971
Kansas,16,2000,0,1,0,2.927203869,20.619529,2.303528641,89.95653561
Kansas,16,2001,0,1,0,3.270424652,20.80529302,2.303528641,96.69672494
Kansas,16,2002,0,1,0,3.468639125,21.79208272,2.303528641,101.1987183
Kansas,16,2003,0,1,0,3.806663336,21.23460365,2.303528641,101.974251
Kansas,16,2004,0,1,0,3.282221228,25.16895597,2.303528641,103.8557587
Kansas,16,2005,0,1,0,3.316318817,24.707962,2.303528641,103.8899847
Kansas,16,2006,0,1,0,2.759922791,22.87689142,2.303528641,103.9894221
Kansas,16,2007,0,1,0,3.520645413,24.09711516,2.303528641,107.2427328
Kansas,16,2008,0,1,0,3.346017322,24.53334465,2.303528641,112.9103421
Kansas,16,2009,0,1,0,3.271092861,26.27996512,2.303528641,115.0850814
Kansas,16,2010,0,1,0,3.639527928,25.91663093,2.303528641,115.1193073
Kentucky,17,1961,0,0,0,-1.099786157,0.939524353,2.448209779,4.407528193
Kentucky,17,1962,0,0,0,-0.752815772,1.769822511,2.448209779,7.368667543
Kentucky,17,1963,0,0,0,-0.722611986,4.058708314,2.448209779,12.35362396
Kentucky,17,1964,0,0,0,-0.538990432,3.070508391,2.448209779,11.71598333
Kentucky,17,1965,0,0,0,1.201384843,3.629287735,2.448209779,19.76998233
Kentucky,17,1966,0,0,0,3.268307023,5.715064987,2.448209779,30.92953876
Kentucky,17,1967,0,0,0,-1.311034345,4.960916206,2.448209779,15.11238458
Kentucky,17,1968,0,0,0,3.867678245,3.734938765,2.448209779,32.1359454
Kentucky,17,1969,0,0,0,6.481792958,4.813147148,2.448209779,42.24668543
Kentucky,17,1970,0,0,0,8.618215133,5.55433803,2.448209779,52.98025223
Kentucky,17,1971,0,0,0,7.473271767,7.724081797,2.448209779,51.62830641
Kentucky,17,1972,0,0,0,6.738146203,7.359813827,2.448209779,51.11293917
Kentucky,17,1973,0,0,0,1.863996859,7.900771451,2.448209779,37.00090099
Kentucky,17,1974,0,0,0,4.692691223,8.110682716,2.448209779,47.2606823
Kentucky,17,1975,0,0,0,5.652065621,7.944158865,2.448209779,53.14154486
Kentucky,17,1976,0,0,0,8.332084717,10.78691314,2.448209779,66.26803028
Kentucky,17,1977,0,0,0,7.031755464,9.997850478,2.448209779,59.88258721
Kentucky,17,1978,0,0,0,4.997622269,8.033382843,2.448209779,53.25553625
Kentucky,17,1979,0,0,0,11.70654621,11.2013559,2.448209779,78.16727142
Kentucky,17,1980,0,0,0,10.483381,10.52720859,2.448209779,74.72205191
Kentucky,17,1981,0,0,0,9.471709634,10.43217629,2.448209779,76.24245363
Kentucky,17,1982,0,0,0,11.99187146,11.78202509,2.448209779,84.17515531
Kentucky,17,1983,0,0,0,6.9610971,11.47399555,2.448209779,69.56010112
Kentucky,17,1984,0,0,0,11.65613904,12.27110877,2.448209779,87.70378373
Kentucky,17,1985,0,0,0,9.556358382,12.87496073,2.448209779,85.85518143
Kentucky,17,1986,0,0,0,12.55887433,12.31330669,2.448209779,94.55268405
Kentucky,17,1987,0,0,0,11.39649325,15.33778704,2.448209779,94.51682002
Kentucky,17,1988,0,0,0,13.30427531,15.15337312,2.448209779,103.663368
Kentucky,17,1989,0,0,0,15.23078602,14.36186306,2.448209779,108.348646
Kentucky,17,1990,0,0,0,12.82258062,17.25381492,2.448209779,106.3705197
Kentucky,17,1991,0,0,0,15.40590285,16.92646422,2.448209779,115.5941168
Kentucky,17,1992,0,0,0,11.12410484,16.70492852,2.448209779,105.8403338
Kentucky,17,1993,0,0,0,12.54745482,18.39512566,2.448209779,110.772371
Kentucky,17,1994,0,0,0,17.7573978,18.87813349,2.448209779,126.2608513
Kentucky,17,1995,0,0,0,15.7470591,19.32158108,2.448209779,122.1635735
Kentucky,17,1996,0,0,0,10.98794746,19.68864025,2.448209779,111.2072946
Kentucky,17,1997,0,0,0,12.88378208,20.05391765,2.448209779,117.7920325
Kentucky,17,1998,0,0,0,15.79365746,19.93808829,2.448209779,129.9947
Kentucky,17,1999,0,0,0,18.49713488,20.19403734,2.448209779,142.134294
Kentucky,17,2000,0,1,0,16.85855639,20.619529,2.448209779,136.11872
Kentucky,17,2001,0,1,0,18.83525743,20.80529302,2.448209779,144.1446635
Kentucky,17,2002,0,1,0,19.97682802,21.79208272,2.448209779,150.624397
Kentucky,17,2003,0,1,0,21.9236006,21.23460365,2.448209779,156.7155032
Kentucky,17,2004,0,1,0,18.90319709,25.16895597,2.448209779,150.9376544
Kentucky,17,2005,0,1,0,19.0995743,24.707962,2.448209779,152.6106632
Kentucky,17,2006,0,1,0,15.89513956,22.87689142,2.448209779,145.0401007
Kentucky,17,2007,0,1,0,20.27634626,24.09711516,2.448209779,159.5053651
Kentucky,17,2008,0,1,0,19.27061599,24.53334465,2.448209779,160.9398032
Kentucky,17,2009,0,1,0,18.83910582,26.27996512,2.448209779,165.1599946
Kentucky,17,2010,0,1,0,20.96102272,25.91663093,2.448209779,168.2576705
Louisiana,18,1961,0,0,0,0.946101355,0.939524353,2.053004227,7.220785474
Louisiana,18,1962,0,0,0,0.647616827,1.769822511,2.053004227,9.194124514
Louisiana,18,1963,0,0,0,0.621633737,4.058708314,2.053004227,12.21220038
Louisiana,18,1964,0,0,0,0.463671573,3.070508391,2.053004227,12.1017273
Louisiana,18,1965,0,0,0,-1.033502577,3.629287735,2.053004227,9.970147092
Louisiana,18,1966,0,0,0,-2.811591763,5.715064987,2.053004227,6.834664448
Louisiana,18,1967,0,0,0,1.127829589,4.960916206,2.053004227,18.55598012
Louisiana,18,1968,0,0,0,-3.327206477,3.734938765,2.053004227,6.27898575
Louisiana,18,1969,0,0,0,-5.576023172,4.813147148,2.053004227,2.686823797
Louisiana,18,1970,0,0,0,-7.413900381,5.55433803,2.053004227,0.907301057
Louisiana,18,1971,0,0,0,-6.428952115,7.724081797,2.053004227,6.704818217
Louisiana,18,1972,0,0,0,-5.796553455,7.359813827,2.053004227,10.93307518
Louisiana,18,1973,0,0,0,-1.603520777,7.900771451,2.053004227,22.31131826
Louisiana,18,1974,0,0,0,-4.036931628,8.110682716,2.053004227,18.23344435
Louisiana,18,1975,0,0,0,-4.86224245,7.944158865,2.053004227,18.05209968
Louisiana,18,1976,0,0,0,-7.167754008,10.78691314,2.053004227,16.24948461
Louisiana,18,1977,0,0,0,-6.049133574,9.997850478,2.053004227,19.48380879
Louisiana,18,1978,0,0,0,-4.299251419,8.033382843,2.053004227,24.52959244
Louisiana,18,1979,0,0,0,-10.07066615,11.2013559,2.053004227,10.23367859
Louisiana,18,1980,0,0,0,-9.018426809,10.52720859,2.053004227,15.17512933
Louisiana,18,1981,0,0,0,-8.148127029,10.43217629,2.053004227,20.09010647
Louisiana,18,1982,0,0,0,-10.31611987,11.78202509,2.053004227,15.09993666
Louisiana,18,1983,0,0,0,-5.988349055,11.47399555,2.053004227,29.534754
Louisiana,18,1984,0,0,0,-10.02730291,12.27110877,2.053004227,19.25488781
Louisiana,18,1985,0,0,0,-8.220946908,12.87496073,2.053004227,29.04860685
Louisiana,18,1986,0,0,0,-10.80388941,12.31330669,2.053004227,20.08074641
Louisiana,18,1987,0,0,0,-9.80394018,15.33778704,2.053004227,28.31190432
Louisiana,18,1988,0,0,0,-11.44512759,15.15337312,2.053004227,25.44083801
Louisiana,18,1989,0,0,0,-13.10242649,14.36186306,2.053004227,19.08507219
Louisiana,18,1990,0,0,0,-11.03074522,17.25381492,2.053004227,30.62155661
Louisiana,18,1991,0,0,0,-13.25307239,16.92646422,2.053004227,26.22914118
Louisiana,18,1992,0,0,0,-9.569615497,16.70492852,2.053004227,37.9109121
Louisiana,18,1993,0,0,0,-10.79406566,18.39512566,2.053004227,37.0870583
Louisiana,18,1994,0,0,0,-15.27596797,18.87813349,2.053004227,22.91565933
Louisiana,18,1995,0,0,0,-13.54655525,19.32158108,2.053004227,29.36549877
Louisiana,18,1996,0,0,0,-9.452484839,19.68864025,2.053004227,47.99169839
Louisiana,18,1997,0,0,0,-11.08339434,20.05391765,2.053004227,42.17947313
Louisiana,18,1998,0,0,0,-13.58664193,19.93808829,2.053004227,37.31890303
Louisiana,18,1999,0,0,0,-15.91233373,20.19403734,2.053004227,32.4762639
Louisiana,18,2000,0,1,0,-14.50273121,20.619529,2.053004227,36.91473533
Louisiana,18,2001,0,1,0,-16.20320682,20.80529302,2.053004227,36.65261502
Louisiana,18,2002,0,1,0,-17.18525363,21.79208272,2.053004227,36.34902534
Louisiana,18,2003,0,1,0,-18.85998299,21.23460365,2.053004227,29.14571607
Louisiana,18,2004,0,1,0,-16.26165255,25.16895597,2.053004227,43.96417785
Louisiana,18,2005,0,1,0,-16.43058789,24.707962,2.053004227,42.99934667
Louisiana,18,2006,0,1,0,-13.67394285,22.87689142,2.053004227,52.0413508
Louisiana,18,2007,0,1,0,-17.442917,24.09711516,2.053004227,42.73309625
Louisiana,18,2008,0,1,0,-16.57772811,24.53334465,2.053004227,48.21916219
Louisiana,18,2009,0,1,0,-16.20651743,26.27996512,2.053004227,54.81046589
Louisiana,18,2010,0,1,0,-18.03191635,25.91663093,2.053004227,48.04396147
Maine,19,1961,0,0,0,-1.839810846,0.939524353,2.922267468,0.932813064
Maine,19,1962,0,0,0,-1.259370846,1.769822511,2.922267468,6.399841213
Maine,19,1963,0,0,0,-1.208843519,4.058708314,2.922267468,9.010568728
Maine,19,1964,0,0,0,-0.901666598,3.070508391,2.922267468,11.84517179
Maine,19,1965,0,0,0,2.009773309,3.629287735,2.922267468,22.10464248
Maine,19,1966,0,0,0,5.467487174,5.715064987,2.922267468,37.19369974
Maine,19,1967,0,0,0,-2.193203826,4.960916206,2.922267468,12.34944383
Maine,19,1968,0,0,0,6.470163619,3.734938765,2.922267468,39.05757632
Maine,19,1969,0,0,0,10.84326522,4.813147148,2.922267468,54.99151219
Maine,19,1970,0,0,0,14.41724427,5.55433803,2.922267468,70.19753641
Maine,19,1971,0,0,0,12.50189081,7.724081797,2.922267468,67.96988479
Maine,19,1972,0,0,0,11.27211357,7.359813827,2.922267468,64.75344717
Maine,19,1973,0,0,0,3.118244048,7.900771451,2.922267468,41.32715781
Maine,19,1974,0,0,0,7.850311766,8.110682716,2.922267468,57.32924106
Maine,19,1975,0,0,0,9.455230513,7.944158865,2.922267468,64.323583
Maine,19,1976,0,0,0,13.93858227,10.78691314,2.922267468,82.81538866
Maine,19,1977,0,0,0,11.76328678,9.997850478,2.922267468,75.68712835
Maine,19,1978,0,0,0,8.360424974,8.033382843,2.922267468,63.24384052
Maine,19,1979,0,0,0,19.58365319,11.2013559,2.922267468,104.3406332
Maine,19,1980,0,0,0,17.53744393,10.52720859,2.922267468,97.94862244
Maine,19,1981,0,0,0,15.8450386,10.43217629,2.922267468,94.47415286
Maine,19,1982,0,0,0,20.06096825,11.78202509,2.922267468,107.49623
Maine,19,1983,0,0,0,11.64508378,11.47399555,2.922267468,87.79375283
Maine,19,1984,0,0,0,19.49932801,12.27110877,2.922267468,115.376225
Maine,19,1985,0,0,0,15.98664584,12.87496073,2.922267468,105.8590943
Maine,19,1986,0,0,0,21.00949631,12.31330669,2.922267468,120.012506
Maine,19,1987,0,0,0,19.06497162,15.33778704,2.922267468,119.9655024
Maine,19,1988,0,0,0,22.2564631,15.15337312,2.922267468,128.7717724
Maine,19,1989,0,0,0,25.47928533,14.36186306,2.922267468,138.4595198
Maine,19,1990,0,0,0,21.45064542,17.25381492,2.922267468,130.2801757
Maine,19,1991,0,0,0,25.77223487,16.92646422,2.922267468,146.9239951
Maine,19,1992,0,0,0,18.60929836,16.70492852,2.922267468,127.079591
Maine,19,1993,0,0,0,20.99039283,18.39512566,2.922267468,136.0896747
Maine,19,1994,0,0,0,29.70600498,18.87813349,2.922267468,163.8322937
Maine,19,1995,0,0,0,26.34294852,19.32158108,2.922267468,154.1574735
Maine,19,1996,0,0,0,18.38152334,19.68864025,2.922267468,133.5737341
Maine,19,1997,0,0,0,21.55302815,20.05391765,2.922267468,145.0628456
Maine,19,1998,0,0,0,26.42090202,19.93808829,2.922267468,160.9701026
Maine,19,1999,0,0,0,30.94349674,20.19403734,2.922267468,178.6979146
Maine,19,2000,0,1,0,28.20235069,20.619529,2.922267468,168.816978
Maine,19,2001,0,1,0,31.50913536,20.80529302,2.922267468,182.7887432
Maine,19,2002,0,1,0,33.41884658,21.79208272,2.922267468,191.7192445
Maine,19,2003,0,1,0,36.67556452,21.23460365,2.922267468,199.0799467
Maine,19,2004,0,1,0,31.6227903,25.16895597,2.922267468,189.2124152
Maine,19,2005,0,1,0,31.95130591,24.707962,2.922267468,190.4135432
Maine,19,2006,0,1,0,26.59066943,22.87689142,2.922267468,175.7851487
Maine,19,2007,0,1,0,33.9199048,24.09711516,2.922267468,199.2017429
Maine,19,2008,0,1,0,32.23743824,24.53334465,2.922267468,199.8143759
Maine,19,2009,0,1,0,31.51557326,26.27996512,2.922267468,201.0366432
Maine,19,2010,0,1,0,35.06528673,25.91663093,2.922267468,210.6023563
Maryland,20,1961,0,0,0,0.197397019,0.939524353,4.050084686,8.331859627
Maryland,20,1962,0,0,0,0.13512044,1.769822511,4.050084686,10.15548363
Maryland,20,1963,0,0,0,0.129699261,4.058708314,4.050084686,14.0674847
Maryland,20,1964,0,0,0,0.096741629,3.070508391,4.050084686,16.0552814
Maryland,20,1965,0,0,0,-0.215632635,3.629287735,4.050084686,16.59082562
Maryland,20,1966,0,0,0,-0.586617734,5.715064987,4.050084686,21.0727356
Maryland,20,1967,0,0,0,0.235313265,4.960916206,4.050084686,21.53534949
Maryland,20,1968,0,0,0,-0.694196914,3.734938765,4.050084686,16.64555754
Maryland,20,1969,0,0,0,-1.163395811,4.813147148,4.050084686,19.83129444
Maryland,20,1970,0,0,0,-1.546855237,5.55433803,4.050084686,23.3982357
Maryland,20,1971,0,0,0,-1.341353099,7.724081797,4.050084686,27.68179014
Maryland,20,1972,0,0,0,-1.209407816,7.359813827,4.050084686,28.60654209
Maryland,20,1973,0,0,0,-0.334562698,7.900771451,4.050084686,32.07656574
Maryland,20,1974,0,0,0,-0.842275794,8.110682716,4.050084686,33.45335294
Maryland,20,1975,0,0,0,-1.014470766,7.944158865,4.050084686,32.90904042
Maryland,20,1976,0,0,0,-1.495498625,10.78691314,4.050084686,36.58743624
Maryland,20,1977,0,0,0,-1.262106782,9.997850478,4.050084686,39.27944613
Maryland,20,1978,0,0,0,-0.89700687,8.033382843,4.050084686,38.7347306
Maryland,20,1979,0,0,0,-2.101169678,11.2013559,4.050084686,39.16891693
Maryland,20,1980,0,0,0,-1.881627757,10.52720859,4.050084686,40.49228905
Maryland,20,1981,0,0,0,-1.700046173,10.43217629,4.050084686,42.61525734
Maryland,20,1982,0,0,0,-2.152381774,11.78202509,4.050084686,42.2149981
Maryland,20,1983,0,0,0,-1.249424543,11.47399555,4.050084686,49.18756854
Maryland,20,1984,0,0,0,-2.092122259,12.27110877,4.050084686,46.47540858
Maryland,20,1985,0,0,0,-1.7152395,12.87496073,4.050084686,52.29118659
Maryland,20,1986,0,0,0,-2.254151264,12.31330669,4.050084686,50.68484626
Maryland,20,1987,0,0,0,-2.045519286,15.33778704,4.050084686,54.83139948
Maryland,20,1988,0,0,0,-2.387940847,15.15337312,4.050084686,55.67261928
Maryland,20,1989,0,0,0,-2.73372395,14.36186306,4.050084686,53.67301334
Maryland,20,1990,0,0,0,-2.301483043,17.25381492,4.050084686,62.05569953
Maryland,20,1991,0,0,0,-2.765155097,16.92646422,4.050084686,63.17884107
Maryland,20,1992,0,0,0,-1.996629181,16.70492852,4.050084686,65.74540799
Maryland,20,1993,0,0,0,-2.252101613,18.39512566,4.050084686,67.77949678
Maryland,20,1994,0,0,0,-3.187217232,18.87813349,4.050084686,66.60820897
