state,state_num,year,treated,post,treatedpost,y,xit,xt,xi
Idaho,12,1967,1,0,0,17.8260869478444,-4.270961738783371,4.960916205989203,6.497676546890698
Idaho,12,1968,1,0,0,69.3986789103525,12.599750620602515,3.734938765393466,6.497676546890698
Idaho,12,1969,1,0,0,97.9087108351276,21.115762397857043,4.813147148106474,6.497676546890698
Idaho,12,1970,1,0,0,124.309840475438,28.075593314975492,5.554338029900042,6.497676546890698
Idaho,12,1971,1,0,0,115.009426424516,24.345706812334143,7.724081797439462,6.497676546890698
Idaho,12,1972,1,0,0,112.226098079664,21.950885371988118,7.359813827057364,6.497676546890698
Idaho,12,1973,1,0,0,66.3729271109796,6.0723498957628355,7.9007714505940525,6.497676546890698
Idaho,12,1974,1,0,0,94.4498369791106,15.287398644050722,8.110682715945119,6.497676546890698
Idaho,12,1975,1,0,0,108.207998948485,18.412756389375915,7.944158865245925,6.497676546890698
Idaho,12,1976,1,0,0,138.792111168246,27.14346513376099,10.786913136803078,6.497676546890698
Idaho,12,1977,1,0,0,126.203964229987,22.907377413896373,9.997850478229239,6.497676546890698
Idaho,12,1978,1,0,0,105.22985112952,16.280773709429013,8.033382843370362,6.497676546890698
Idaho,12,1979,1,0,0,177.784843601698,38.13646159970179,11.201355901563685,6.497676546890698
Idaho,12,1980,1,0,0,163.401376012786,34.151751496376974,10.527208592272066,6.497676546890698
Idaho,12,1981,1,0,0,157.923204755749,30.856025705334837,10.432176294013155,6.497676546890698
Idaho,12,1982,1,0,0,184.044106963077,39.06596679845109,11.782025085341704,6.497676546890698
Idaho,12,1983,1,0,0,139.85883124368,22.677193385505785,11.47399555169276,6.497676546890698
Idaho,12,1984,1,0,0,187.189562561842,37.9722499585839,12.27110877070886,6.497676546890698
Idaho,12,1985,1,0,0,171.038009868053,31.131786263304914,12.874960732150743,6.497676546890698
Idaho,12,1986,1,0,0,203.03318361922,40.913094272455744,12.313306689257587,6.497676546890698
Idaho,12,1987,1,0,0,194.350838420147,37.126400843676876,15.337787044494524,6.497676546890698
Idaho,12,1988,1,0,0,214.260254157764,43.341389987335184,15.153373117836516,6.497676546890698
Idaho,12,1989,1,0,0,234.000545629304,49.61739147002842,14.361863062988052,6.497676546890698
Idaho,12,1990,1,0,0,214.379095635432,41.77217129367216,17.253814921069928,6.497676546890698
Idaho,12,1991,1,0,0,244.873428061713,50.18787026630526,16.926464221476813,6.497676546890698
Idaho,12,1992,1,0,0,203.225889067775,36.23904005284791,16.70492851700773,6.497676546890698
Idaho,12,1993,1,0,0,220.981061893378,40.87589288252851,18.39512566104502,6.497676546890698
Idaho,12,1994,1,0,0,272.466799365793,57.848344602104305,18.87813348753304,6.497676546890698
Idaho,12,1995,1,0,0,253.591618506822,51.299256316216244,19.321581081637486,6.497676546890698
Idaho,12,1996,1,0,0,212.961501267952,35.795479641163,19.68864025410009,6.497676546890698
Idaho,12,1997,1,0,0,231.188430100578,41.97154751694439,20.05391765353759,6.497676546890698
Idaho,12,1998,1,0,0,265.778765298171,51.451059996987325,19.938088289423277,6.497676546890698
Idaho,12,1999,1,0,0,295.905353022938,60.25818900514271,20.194037336260084,6.497676546890698
Idaho,12,2000,1,0,0,277.227799639133,54.92018540464388,20.61952899898762,6.497676546890698
Idaho,12,2001,1,0,0,300.675716791653,61.35969215185308,20.805293021079486,6.497676546890698
Idaho,12,2002,1,0,0,313.885119428423,65.07859116201405,21.7920827219804,6.497676546890698
Idaho,12,2003,1,0,0,333.441995034675,71.42059984243713,21.234603648431737,6.497676546890698
Idaho,12,2004,1,0,0,309.942750469637,61.58101946138474,25.16895596533851,6.497676546890698
Idaho,12,2005,1,0,0,313.507234555986,62.22075826775524,24.70796199830499,6.497676546890698
Idaho,12,2006,1,1,1,432.392781318412,51.78165860820249,22.87689141679665,6.497676546890698
Idaho,12,2007,1,1,1,477.39996142226,66.05433289705022,24.097115164700924,6.497676546890698
Idaho,12,2008,1,1,1,474.200723042071,62.77796147291576,24.533344646376783,6.497676546890698
Idaho,12,2009,1,1,1,473.396633463238,61.37222907508495,26.279965118336317,6.497676546890698
Idaho,12,2010,1,1,1,493.235564009355,68.28480610547065,25.91663093352817,6.497676546890698
Illinois,13,1961,1,0,0,6.58064740850585,-2.999379073003925,0.9395243534477874,6.66679261633058
Illinois,13,1962,1,0,0,12.3161698845225,-2.0531081048575253,1.76982251051672,6.66679261633058
Illinois,13,1963,1,0,0,17.8975101858686,-1.9707351769340324,4.058708314149124,6.66679261633058
Illinois,13,1964,1,0,0,19.8928417771889,-1.4699554199677756,3.070508391424576,6.66679261633058
Illinois,13,1965,1,0,0,37.3134786345061,3.27646291294173,3.629287735160946,6.66679261633058
Illinois,13,1966,1,0,0,57.9344917566216,8.913452512782582,5.715064986883281,6.66679261633058
Illinois,13,1967,1,0,0,20.5245936061308,-3.5755032479242987,4.960916205989203,6.66679261633058
Illinois,13,1968,1,0,0,63.3961713399085,10.548080742075108,3.734938765393466,6.66679261633058
Illinois,13,1969,1,0,0,87.6861508934858,17.677394847709984,4.813147148106474,6.66679261633058
Illinois,13,1970,1,0,0,109.555860472212,23.503927505024233,5.554338029900042,6.66679261633058
Illinois,13,1971,1,0,0,104.209827333527,20.381393958661413,7.724081797439462,6.66679261633058
Illinois,13,1972,1,0,0,100.170888427265,18.376531269211252,7.359813827057364,6.66679261633058
Illinois,13,1973,1,0,0,60.8742567700802,5.0835638675184205,7.9007714505940525,6.66679261633058
Illinois,13,1974,1,0,0,87.7407999395167,12.798087842315207,8.110682715945119,6.66679261633058
Illinois,13,1975,1,0,0,97.4632825233306,15.414530567114427,7.944158865245925,6.66679261633058
Illinois,13,1976,1,0,0,122.646760126629,22.72358163838961,10.786913136803078,6.66679261633058
Illinois,13,1977,1,0,0,115.390820196969,19.177273727613827,9.997850478229239,6.66679261633058
Illinois,13,1978,1,0,0,98.4500762377979,13.629707507837864,8.033382843370362,6.66679261633058
Illinois,13,1979,1,0,0,156.249200785248,31.926542697831987,11.201355901563685,6.66679261633058
Illinois,13,1980,1,0,0,150.1641585092,28.59067953916713,10.527208592272066,6.66679261633058
Illinois,13,1981,1,0,0,143.836446608011,25.831610507212794,10.432176294013155,6.66679261633058
Illinois,13,1982,1,0,0,167.69690621721,32.7046926931624,11.782025085341704,6.66679261633058
Illinois,13,1983,1,0,0,126.386619578554,18.98457152341068,11.47399555169276,6.66679261633058
Illinois,13,1984,1,0,0,168.955646205248,31.789070322270216,12.27110877070886,6.66679261633058
Illinois,13,1985,1,0,0,156.212849624514,26.062467824832382,12.874960732150743,6.66679261633058
Illinois,13,1986,1,0,0,180.589635709799,34.25104470626078,12.313306689257587,6.66679261633058
Illinois,13,1987,1,0,0,175.646814446967,31.08095434217589,15.337787044494524,6.66679261633058
Illinois,13,1988,1,0,0,193.47966641107,36.2839309146831,15.153373117836516,6.66679261633058
Illinois,13,1989,1,0,0,207.641939450416,41.53798493290982,14.361863062988052,6.66679261633058
Illinois,13,1990,1,0,0,194.722226676384,34.97023463757855,17.253814921069928,6.66679261633058
Illinois,13,1991,1,0,0,219.949397206419,42.01557029042717,16.926464221476813,6.66679261633058
Illinois,13,1992,1,0,0,184.871007065079,30.338086205269224,16.70492851700773,6.66679261633058
Illinois,13,1993,1,0,0,200.459129389659,34.2199009736199,18.39512566104502,6.66679261633058
Illinois,13,1994,1,0,0,244.680321092806,48.42865767998842,18.87813348753304,6.66679261633058
Illinois,13,1995,1,0,0,230.1198555287,42.94598472028962,19.321581081637486,6.66679261633058
Illinois,13,1996,1,0,0,197.295360897121,29.96675258309498,19.68864025410009,6.66679261633058
Illinois,13,1997,1,0,0,210.588850341085,35.13714559990242,20.05391765353759,6.66679261633058
Illinois,13,1998,1,0,0,238.9968453394,43.07306957537392,19.938088289423277,6.66679261633058
Illinois,13,1999,1,0,0,266.28783077703,50.44609708053676,20.194037336260084,6.66679261633058
Illinois,13,2000,1,0,0,248.315258481595,45.97730284206343,20.61952899898762,6.66679261633058
Illinois,13,2001,1,0,0,270.69859058077,51.36823788149455,20.805293021079486,6.66679261633058
Illinois,13,2002,1,0,0,284.445946111933,54.48157307454659,21.7920827219804,6.66679261633058
Illinois,13,2003,1,0,0,300.635345120543,59.790886063540086,21.234603648431737,6.66679261633058
Illinois,13,2004,1,0,0,279.878097636271,51.55352554326373,25.16895596533851,6.66679261633058
Illinois,13,2005,1,0,0,281.916733290463,52.08909301492469,24.70796199830499,6.66679261633058
Illinois,13,2006,1,1,1,407.967585998482,43.34983543759769,22.87689141679665,6.66679261633058
Illinois,13,2007,1,1,1,445.284514710409,55.29843071835937,24.097115164700924,6.66679261633058
Illinois,13,2008,1,1,1,443.747409576599,52.55556450112743,24.533344646376783,6.66679261633058
Illinois,13,2009,1,1,1,443.116428870611,51.37873336529331,26.279965118336317,6.66679261633058
Illinois,13,2010,1,1,1,459.906269473545,57.16570668309024,25.91663093352817,6.66679261633058
Indiana,14,1961,1,0,0,7.59120569954236,-4.160075572203376,0.9395243534477874,5.9814246168929115
Indiana,14,1962,1,0,0,13.9488075740108,-2.84761767893397,1.76982251051672,5.9814246168929115
Indiana,14,1963,1,0,0,19.6859011781001,-2.7333681636427283,4.058708314149124,5.9814246168929115
Indiana,14,1964,1,0,0,21.0811087938933,-2.0387971930175217,3.070508391424576,5.9814246168929115
Indiana,14,1965,1,0,0,44.1635286080836,4.544385019566139,3.629287735160946,5.9814246168929115
Indiana,14,1966,1,0,0,73.0774758875793,12.36277081352201,5.715064986883281,5.9814246168929115
Indiana,14,1967,1,0,0,19.5325903772991,-4.959147662895041,4.960916205989203,5.9814246168929115
Indiana,14,1968,1,0,0,80.2873535910249,14.629965723134887,3.734938765393466,5.9814246168929115
Indiana,14,1969,1,0,0,112.720374790825,24.518174160794345,4.813147148106474,5.9814246168929115
Indiana,14,1970,1,0,0,141.78850912364,32.599452181469026,5.554338029900042,5.9814246168929115
Indiana,14,1971,1,0,0,131.378728708333,28.268563949792505,7.724081797439462,5.9814246168929115
Indiana,14,1972,1,0,0,125.226631251025,25.487861645415034,7.359813827057364,5.9814246168929115
Indiana,14,1973,1,0,0,70.9258440586955,7.050795964852499,7.9007714505940525,5.9814246168929115
Indiana,14,1974,1,0,0,105.299188855829,17.750678159665494,8.110682715945119,5.9814246168929115
Indiana,14,1975,1,0,0,119.68878100694,21.379629086033525,7.944158865245925,5.9814246168929115
Indiana,14,1976,1,0,0,155.687708605482,31.51712890767045,10.786913136803078,5.9814246168929115
Indiana,14,1977,1,0,0,138.947290261598,26.59847456220465,9.997850478229239,5.9814246168929115
Indiana,14,1978,1,0,0,115.839566535827,18.90411711209504,8.033382843370362,5.9814246168929115
Indiana,14,1979,1,0,0,197.256504474675,44.28144197496877,11.201355901563685,5.9814246168929115
Indiana,14,1980,1,0,0,184.100464858106,39.654670066249544,10.527208592272066,5.9814246168929115
Indiana,14,1981,1,0,0,177.675568853959,35.82789945723789,10.432176294013155,5.9814246168929115
Indiana,14,1982,1,0,0,207.146245537854,45.36071962153918,11.782025085341704,5.9814246168929115
Indiana,14,1983,1,0,0,151.034957571119,26.3312006655403,11.47399555169276,5.9814246168929115
Indiana,14,1984,1,0,0,208.872224425794,44.09077068684295,12.27110877070886,5.9814246168929115
Indiana,14,1985,1,0,0,189.994933114395,36.148093692217266,12.874960732150743,5.9814246168929115
Indiana,14,1986,1,0,0,224.257038651441,47.505477279421825,12.313306689257587,5.9814246168929115
Indiana,14,1987,1,0,0,215.017772263621,43.10862874366836,15.337787044494524,5.9814246168929115
Indiana,14,1988,1,0,0,240.590230617305,50.32504761411014,15.153373117836516,5.9814246168929115
Indiana,14,1989,1,0,0,261.857763172749,57.61230982547565,14.361863062988052,5.9814246168929115
Indiana,14,1990,1,0,0,240.276259223206,48.5029785595962,17.253814921069928,5.9814246168929115
Indiana,14,1991,1,0,0,271.565085919854,58.27471065281093,16.926464221476813,5.9814246168929115
Indiana,14,1992,1,0,0,226.567423875668,42.07828629128252,16.70492851700773,5.9814246168929115
Indiana,14,1993,1,0,0,243.881397038278,47.46228157850069,18.39512566104502,5.9814246168929115
Indiana,14,1994,1,0,0,303.361786805049,67.16952772739961,18.87813348753304,5.9814246168929115
Indiana,14,1995,1,0,0,282.982469525355,59.565175861604914,19.321581081637486,5.9814246168929115
Indiana,14,1996,1,0,0,232.797761094504,41.56325438196212,19.68864025410009,5.9814246168929115
Indiana,14,1997,1,0,0,255.70867366038,48.73448054723962,20.05391765353759,5.9814246168929115
Indiana,14,1998,1,0,0,292.70259298208,59.74143987771133,19.938088289423277,5.9814246168929115
Indiana,14,1999,1,0,0,327.910456142888,69.9676736650574,20.194037336260084,5.9814246168929115
Indiana,14,2000,1,0,0,308.716247239914,63.76955022144167,20.61952899898762,5.9814246168929115
Indiana,14,2001,1,0,0,333.743427518089,71.24666352490016,20.805293021079486,5.9814246168929115
Indiana,14,2002,1,0,0,350.252840155867,75.56479383435969,21.7920827219804,5.9814246168929115
Indiana,14,2003,1,0,0,373.095344372123,82.92869907377757,21.234603648431737,5.9814246168929115
Indiana,14,2004,1,0,0,342.603569680887,71.5036536074457,25.16895596533851,5.9814246168929115
Indiana,14,2005,1,0,0,346.415909226014,72.24647440531574,24.70796199830499,5.9814246168929115
Indiana,14,2006,1,1,1,462.595152699671,60.12530829668505,22.87689141679665,5.9814246168929115
Indiana,14,2007,1,1,1,514.1341466227,76.6977581737387,24.097115164700924,5.9814246168929115
Indiana,14,2008,1,1,1,507.67288251361,72.89346052732596,24.533344646376783,5.9814246168929115
Indiana,14,2009,1,1,1,508.790884524559,71.26122053977122,26.279965118336317,5.9814246168929115
Indiana,14,2010,1,1,1,530.10203989926,79.28763059011841,25.91663093352817,5.9814246168929115
Iowa,15,1961,1,0,0,5.27190366296741,-3.8400888607734798,0.9395243534477874,5.928208773524422
Iowa,15,1962,1,0,0,12.2752131456518,-2.6285832405742116,1.76982251051672,5.928208773524422
Iowa,15,1963,1,0,0,16.1876231360495,-2.5231216249367114,4.058708314149124,5.928208773524422
Iowa,15,1964,1,0,0,18.9744734118182,-1.8819760012523332,3.070508391424576,5.928208773524422
Iowa,15,1965,1,0,0,40.0648570804819,4.194837807587952,3.629287735160946,5.928208773524422
Iowa,15,1966,1,0,0,64.414664201863,11.411845209378436,5.715064986883281,5.928208773524422
Iowa,15,1967,1,0,0,16.8490875827447,-4.577697536664626,4.960916205989203,5.928208773524422
Iowa,15,1968,1,0,0,72.6842467800777,13.504650920837065,3.734938765393466,5.928208773524422
Iowa,15,1969,1,0,0,103.721402180737,22.632273343895797,4.813147148106474,5.928208773524422
Iowa,15,1970,1,0,0,130.334546137656,30.091951700548805,5.554338029900042,5.928208773524422
Iowa,15,1971,1,0,0,121.683929891344,26.09418883132588,7.724081797439462,5.928208773524422
Iowa,15,1972,1,0,0,116.814546190673,23.527373936059107,7.359813827057364,5.928208773524422
Iowa,15,1973,1,0,0,65.0569476831516,6.508459419614844,7.9007714505940525,5.928208773524422
Iowa,15,1974,1,0,0,98.4098967185806,16.385322883931053,8.110682715945119,5.928208773524422
Iowa,15,1975,1,0,0,111.253937069837,19.735140402091805,7.944158865245925,5.928208773524422
Iowa,15,1976,1,0,0,144.941072754108,29.092879093493142,10.786913136803078,5.928208773524422
Iowa,15,1977,1,0,0,131.698578913279,24.552560189619417,9.997850478229239,5.928208773524422
Iowa,15,1978,1,0,0,110.687158709277,17.450041059341736,8.033382843370362,5.928208773524422
Iowa,15,1979,1,0,0,184.481507474677,40.87538053473412,11.201355901563685,5.928208773524422
Iowa,15,1980,1,0,0,173.953577330379,36.60449291270903,10.527208592272066,5.928208773524422
Iowa,15,1981,1,0,0,166.160391494218,33.072071702241026,10.432176294013155,5.928208773524422
Iowa,15,1982,1,0,0,194.572910456205,41.87164177959456,11.782025085341704,5.928208773524422
Iowa,15,1983,1,0,0,143.827023788814,24.305844596226322,11.47399555169276,5.928208773524422
Iowa,15,1984,1,0,0,195.344611546532,40.69937539326658,12.27110877070886,5.928208773524422
Iowa,15,1985,1,0,0,178.224047658643,33.367637081688436,12.874960732150743,5.928208773524422
Iowa,15,1986,1,0,0,208.956387250418,43.851427927260985,12.313306689257587,5.928208773524422
Iowa,15,1987,1,0,0,202.51174865473,39.79277832063562,15.337787044494524,5.928208773524422
Iowa,15,1988,1,0,0,225.048273169621,46.45412118282347,15.153373117836516,5.928208773524422
Iowa,15,1989,1,0,0,244.344615161425,53.18085822346301,14.361863062988052,5.928208773524422
Iowa,15,1990,1,0,0,224.94008985859,44.77220291995568,17.253814921069928,5.928208773524422
Iowa,15,1991,1,0,0,254.774971725345,53.79230818254876,16.926464221476813,5.928208773524422
Iowa,15,1992,1,0,0,211.054512173754,38.84168824894894,16.70492851700773,5.928208773524422
Iowa,15,1993,1,0,0,229.313608448767,43.811554774222884,18.39512566104502,5.928208773524422
Iowa,15,1994,1,0,0,283.662100270913,62.00294940141839,18.87813348753304,5.928208773524422
Iowa,15,1995,1,0,0,264.365391634992,54.98351276224845,19.321581081637486,5.928208773524422
Iowa,15,1996,1,0,0,221.357657184732,38.36627181393532,19.68864025410009,5.928208773524422
Iowa,15,1997,1,0,0,240.797039369262,44.985898125383294,20.05391765353759,5.928208773524422
Iowa,15,1998,1,0,0,274.427174109167,55.14621881723652,19.938088289423277,5.928208773524422
Iowa,15,1999,1,0,0,305.380552491149,64.58586619211678,20.194037336260084,5.928208773524422
Iowa,15,2000,1,0,0,288.926096848506,58.86449301501331,20.61952899898762,5.928208773524422
Iowa,15,2001,1,0,0,314.971358575484,65.76647808932398,20.805293021079486,5.928208773524422
Iowa,15,2002,1,0,0,330.071868119014,69.75246435638145,21.7920827219804,5.928208773524422
Iowa,15,2003,1,0,0,348.785201359299,76.54994915945262,21.234603648431737,5.928208773524422
Iowa,15,2004,1,0,0,324.669926989556,66.00370088400261,25.16895596533851,5.928208773524422
Iowa,15,2005,1,0,0,326.768954261654,66.68938503130785,24.70796199830499,5.928208773524422
Iowa,15,2006,1,1,1,444.474550160943,55.50056065889758,22.87689141679665,5.928208773524422
Iowa,15,2007,1,1,1,492.866384463307,70.79828279496299,24.097115164700924,5.928208773524422
Iowa,15,2008,1,1,1,485.721853242013,67.2866059608523,24.533344646376783,5.928208773524422
Iowa,15,2009,1,1,1,487.179453233316,65.77991540066179,26.279965118336317,5.928208773524422
Iowa,15,2010,1,1,1,508.616237786106,73.1889461481522,25.91663093352817,5.928208773524422
Kansas,16,1961,0,0,0,8.05399686751492,0.3242828772245503,0.9395243534477874,2.303528641404258
Kansas,16,1962,0,0,0,11.9727820166277,0.22197521129913236,1.76982251051672,2.303528641404258
Kansas,16,1963,0,0,0,14.905209892092,0.2130693246398352,4.058708314149124,2.303528641404258
Kansas,16,1964,0,0,0,17.1558542762692,0.1589266849493514,3.070508391424576,2.303528641404258
Kansas,16,1965,0,0,0,17.6415044053616,-0.354240259289455,3.629287735160946,2.303528641404258
Kansas,16,1966,0,0,0,21.0290624365164,-0.96369280324233,5.715064986883281,2.303528641404258
Kansas,16,1967,0,0,0,23.7176724514059,0.38657150448188743,4.960916205989203,2.303528641404258
Kansas,16,1968,0,0,0,20.3547180046144,-1.1404233639635417,3.734938765393466,2.303528641404258
Kansas,16,1969,0,0,0,21.3569559773099,-1.911221063934633,4.813147148106474,2.303528641404258
Kansas,16,1970,0,0,0,24.4512071069813,-2.5411663720694797,5.554338029900042,2.303528641404258
Kansas,16,1971,0,0,0,29.4824096578862,-2.203568443298644,7.724081797439462,2.303528641404258
Kansas,16,1972,0,0,0,31.1055809983352,-1.9868093656526435,7.359813827057364,2.303528641404258
Kansas,16,1973,0,0,0,36.9524743060234,-0.5496179967217764,7.9007714505940525,2.303528641404258
Kansas,16,1974,0,0,0,36.7561484824151,-1.3836866389555824,8.110682715945119,2.303528641404258
Kansas,16,1975,0,0,0,38.5870909514304,-1.6665677134178978,7.944158865245925,2.303528641404258
Kansas,16,1976,0,0,0,41.7581505557705,-2.4567979755769604,10.786913136803078,2.303528641404258
Kansas,16,1977,0,0,0,42.8060217136903,-2.073382973724992,9.997850478229239,2.303528641404258
Kansas,16,1978,0,0,0,42.8706724693492,-1.473598587838428,8.033382843370362,2.303528641404258
Kansas,16,1979,0,0,0,44.863201787289,-3.4517914787998074,11.201355901563685,2.303528641404258
Kansas,16,1980,0,0,0,46.1918060842424,-3.0911290627498698,10.527208592272066,2.303528641404258
Kansas,16,1981,0,0,0,49.1894565627567,-2.7928277069138328,10.432176294013155,2.303528641404258
Kansas,16,1982,0,0,0,47.8344605217733,-3.535922464999325,11.782025085341704,2.303528641404258
Kansas,16,1983,0,0,0,58.32975815298,-2.052548653118786,11.47399555169276,2.303528641404258
Kansas,16,1984,0,0,0,58.6963583626861,-3.4369284233469934,12.27110877070886,2.303528641404258
Kansas,16,1985,0,0,0,62.0746976837133,-2.8177872313233454,12.874960732150743,2.303528641404258
Kansas,16,1986,0,0,0,59.0035929824429,-3.7031088951917925,12.313306689257587,2.303528641404258
Kansas,16,1987,0,0,0,66.3183823168291,-3.3603692816564794,15.337787044494524,2.303528641404258
Kansas,16,1988,0,0,0,64.3625924196404,-3.9228977823887234,15.153373117836516,2.303528641404258
Kansas,16,1989,0,0,0,63.1777206128646,-4.490948606460584,14.361863062988052,2.303528641404258
Kansas,16,1990,0,0,0,69.7145460844115,-3.780865315611529,17.253814921069928,2.303528641404258
Kansas,16,1991,0,0,0,71.6084424458083,-4.542583544921675,16.926464221476813,2.303528641404258
Kansas,16,1992,0,0,0,77.5404400284222,-3.280052852498604,16.70492851700773,2.303528641404258
Kansas,16,1993,0,0,0,78.6481736111535,-3.699741738529536,18.39512566104502,2.303528641404258
Kansas,16,1994,0,0,0,76.1353457616428,-5.2359451974375055,18.87813348753304,2.303528641404258
Kansas,16,1995,0,0,0,78.8279999773457,-4.643176854731249,19.321581081637486,2.303528641404258
Kansas,16,1996,0,0,0,86.838350224453,-3.2399054978368675,19.68864025410009,2.303528641404258
Kansas,16,1997,0,0,0,87.6359302306921,-3.798911173032443,20.05391765353759,2.303528641404258
Kansas,16,1998,0,0,0,86.8655486061265,-4.65691684606123,19.938088289423277,2.303528641404258
Kansas,16,1999,0,0,0,89.1341348943886,-5.454064027206087,20.194037336260084,2.303528641404258
Kansas,16,2000,0,0,0,89.4260899822536,-4.9709128755494625,20.61952899898762,2.303528641404258
Kansas,16,2001,0,0,0,92.2289513131121,-5.553762819810269,20.805293021079486,2.303528641404258
Kansas,16,2002,0,0,0,94.9205086505017,-5.890366253252323,21.7920827219804,2.303528641404258
Kansas,16,2003,0,0,0,91.2889813246344,-6.464391493227129,21.234603648431737,2.303528641404258
Kansas,16,2004,0,0,0,99.7515604344514,-5.573795504779476,25.16895596533851,2.303528641404258
Kansas,16,2005,0,0,0,100.29343023372,-5.6316992763371525,24.70796199830499,2.303528641404258
Kansas,16,2006,0,0,0,105.081523497656,-4.686839849434581,22.87689141679665,2.303528641404258
Kansas,16,2007,0,0,0,103.134884560763,-5.9786821815064934,24.097115164700924,2.303528641404258
Kansas,16,2008,0,0,0,110.184565988421,-5.6821326200417,24.533344646376783,2.303528641404258
Kansas,16,2009,0,0,0,114.454133376095,-5.554897556567873,26.279965118336317,2.303528641404258
Kansas,16,2010,0,0,0,111.993701203517,-6.180565840649562,25.91663093352817,2.303528641404258
Kentucky,17,1961,0,0,0,6.41383784375489,-0.5845439702696501,0.9395243534477874,2.448209778629426
Kentucky,17,1962,0,0,0,9.47754307988493,-0.40012680418026125,1.76982251051672,2.448209778629426
Kentucky,17,1963,0,0,0,13.953968256483,-0.3840732820481252,4.058708314149124,2.448209778629426
Kentucky,17,1964,0,0,0,16.8334262410424,-0.28647715290178327,3.070508391424576,2.448209778629426
Kentucky,17,1965,0,0,0,21.5811578355275,0.6385443763378941,3.629287735160946,2.448209778629426
Kentucky,17,1966,0,0,0,30.9717735392479,1.7371278500698875,5.715064986883281,2.448209778629426
Kentucky,17,1967,0,0,0,22.1667393398038,-0.6968238469972694,4.960916205989203,2.448209778629426
Kentucky,17,1968,0,0,0,28.8230429014507,2.055697811321414,3.734938765393466,2.448209778629426
Kentucky,17,1969,0,0,0,38.0846367884875,3.445117911673557,4.813147148106474,2.448209778629426
Kentucky,17,1970,0,0,0,46.7085259409087,4.580641114814806,5.554338029900042,2.448209778629426
Kentucky,17,1971,0,0,0,49.0499379481127,3.9720957752412156,7.724081797439462,2.448209778629426
Kentucky,17,1972,0,0,0,48.9066810434842,3.5813714393662646,7.359813827057364,2.448209778629426
Kentucky,17,1973,0,0,0,42.4802367956357,0.9907272585130378,7.9007714505940525,2.448209778629426
Kentucky,17,1974,0,0,0,50.3905753018119,2.4941979313452656,8.110682715945119,2.448209778629426
Kentucky,17,1975,0,0,0,52.3925901315673,3.0041120772773215,7.944158865245925,2.448209778629426
Kentucky,17,1976,0,0,0,62.2874157419823,4.428560814204695,10.786913136803078,2.448209778629426
Kentucky,17,1977,0,0,0,62.7058480542709,3.737426797627246,9.997850478229239,2.448209778629426
Kentucky,17,1978,0,0,0,58.3223650878785,2.656270896851449,8.033382843370362,2.448209778629426
Kentucky,17,1979,0,0,0,73.5665586517178,6.222110500652211,11.201355901563685,2.448209778629426
Kentucky,17,1980,0,0,0,72.780942629072,5.571989709788221,10.527208592272066,2.448209778629426
Kentucky,17,1981,0,0,0,73.2460351278738,5.0342793614355585,10.432176294013155,2.448209778629426
Kentucky,17,1982,0,0,0,78.7212331652071,6.3737628515770295,11.782025085341704,2.448209778629426
Kentucky,17,1983,0,0,0,75.4632575136757,3.6998713873963527,11.47399555169276,2.448209778629426
Kentucky,17,1984,0,0,0,83.2655327575225,6.195318739338494,12.27110877070886,2.448209778629426
Kentucky,17,1985,0,0,0,85.1025185440269,5.079270757895495,12.874960732150743,2.448209778629426
Kentucky,17,1986,0,0,0,90.4004876589058,6.67512880872019,12.313306689257587,2.448209778629426
Kentucky,17,1987,0,0,0,92.56770412153,6.0573152004923125,15.337787044494524,2.448209778629426
Kentucky,17,1988,0,0,0,97.978186810783,7.071314601330753,15.153373117836516,2.448209778629426
Kentucky,17,1989,0,0,0,100.587791575113,8.09526840012471,14.361863062988052,2.448209778629426
Kentucky,17,1990,0,0,0,104.333821439527,6.815290531396148,17.253814921069928,2.448209778629426
Kentucky,17,1991,0,0,0,111.467140183886,8.188344211561324,16.926464221476813,2.448209778629426
Kentucky,17,1992,0,0,0,105.400713331836,5.9125388719373015,16.70492851700773,2.448209778629426
Kentucky,17,1993,0,0,0,110.970780584133,6.6690592587620765,18.39512566104502,2.448209778629426
Kentucky,17,1994,0,0,0,121.412202110135,9.438180085299665,18.87813348753304,2.448209778629426
Kentucky,17,1995,0,0,0,119.101483175017,8.369671123428878,19.321581081637486,2.448209778629426
Kentucky,17,1996,0,0,0,114.456606213905,5.8401702834671045,19.68864025410009,2.448209778629426
Kentucky,17,1997,0,0,0,119.072699262836,6.847819529639976,20.05391765353759,2.448209778629426
Kentucky,17,1998,0,0,0,128.058594500274,8.394438478252662,19.938088289423277,2.448209778629426
Kentucky,17,1999,0,0,0,136.406662986876,9.831355475362608,20.194037336260084,2.448209778629426
Kentucky,17,2000,0,0,0,130.954248139134,8.960439641486643,20.61952899898762,2.448209778629426
Kentucky,17,2001,0,0,0,139.1254664799,10.011069953532804,20.805293021079486,2.448209778629426
Kentucky,17,2002,0,0,0,142.394489618739,10.617822641416375,21.7920827219804,2.448209778629426
Kentucky,17,2003,0,0,0,147.762116460422,11.652545768587576,21.234603648431737,2.448209778629426
Kentucky,17,2004,0,0,0,149.159681415404,10.047180355991557,25.16895596533851,2.448209778629426
Kentucky,17,2005,0,0,0,150.433550616742,10.151556204662942,24.70796199830499,2.448209778629426
Kentucky,17,2006,0,0,0,144.553491707241,8.44837691417612,22.87689141679665,2.448209778629426
